0708地球物理学,中国科学技术大学
070801固体地球物理学,北京大学
0709地质学,南京大学
0709地质学,中国地质大学
0709地质学,西北大学
070902地球化学,中国科学技术大学
070904构造地质学,北京大学
0710生物学,北京大学
0710生物学,清华大学
0710生物学,复旦大学
0710生物学,南京大学
0710生物学,中国科学技术大学
0710生物学,武汉大学
0710生物学,中山大学
071001植物学,中国农业大学
071001植物学,北京林业大学
071001植物学,首都师范大学
071001植物学,东北林业大学
071001植物学,浙江大学
071001植物学,四川大学
071001植物学,西北大学
071001植物学,兰州大学
071002动物学,南开大学
071002动物学,内蒙古大学
071002动物学,南京师范大学
071002动物学,厦门大学
071003生理学,山西医科大学
071003生理学,西安交通大学
071003生理学,第二军医大学
071004水生生物学,厦门大学
071004水生生物学,暨南大学
071005微生物学,中国农业大学
071005微生物学,南开大学
071005微生物学,山东大学
071005微生物学,华中农业大学
071005微生物学,云南大学
071006神经生物学,首都医科大学
071006神经生物学,第四军医大学
071007遗传学,上海交通大学
071007遗传学,中南大学
071007遗传学,四川大学
071007遗传学,第二军医大学
071008发育生物学,湖南师范大学
071009细胞生物学,北京师范大学
071009细胞生物学,河北师范大学
071009细胞生物学,东北师范大学
071009细胞生物学,厦门大学
071009细胞生物学,第四军医大学
071010生物化学与分子生物学,中国农业大学
071010生物化学与分子生物学,吉林大学
071010生物化学与分子生物学,上海交通大学
071010生物化学与分子生物学,华中农业大学
071010生物化学与分子生物学,第四军医大学
071011生物物理学,浙江大学
071011生物物理学,华中科技大学
071012生态学,北京师范大学
071012生态学,东北师范大学
071012生态学,东北林业大学
071012生态学,华东师范大学
071012生态学,南京林业大学
071012生态学,浙江大学
071012生态学,云南大学
071012生态学,兰州大学
071101系统理论,北京师范大学
071200科学技术史,北京科技大学
071200科学技术史,中国科学技术大学
0801力学,北京大学
0801力学,清华大学
0801力学,北京航空航天大学
0801力学,大连理工大学
0801力学,哈尔滨工业大学
0801力学,上海交通大学
0801力学,南京航空航天大学
0801力学,中国科学技术大学
080101一般力学与力学基础,湘潭大学
080102固体力学,浙江大学
080102固体力学,四川大学
080102固体力学,西安交通大学
080102固体力学,西北工业大学
080102固体力学,兰州大学
080103流体力学,天津大学
080103流体力学,上海大学
080104工程力学,北京理工大学
080104工程力学,同济大学
080104工程力学,中国矿业大学
080104工程力学,河海大学
0802机械工程,清华大学
0802机械工程,北京航空航天大学
0802机械工程,北京理工大学
0802机械工程,吉林大学
0802机械工程,哈尔滨工业大学
0802机械工程,燕山大学
0802机械工程,上海交通大学
0802机械工程,浙江大学
0802机械工程,华中科技大学
0802机械工程,湖南大学
0802机械工程,中南大学
0802机械工程,重庆大学
0802机械工程,西南交通大学
0802机械工程,西安交通大学
080201机械制造及其自动化,大连理工大学
080201机械制造及其自动化,南京航空航天大学
080201机械制造及其自动化,山东大学
080201机械制造及其自动化,武汉理工大学
080202机械电子工程,上海大学
080202机械电子工程,西北工业大学
080202机械电子工程,国防科学技术大学
080203机械设计及理论,北京科技大学
080203机械设计及理论,天津大学
080203机械设计及理论,东北大学
080203机械设计及理论,同济大学
080203机械设计及理论,中国矿业大学
080203机械设计及理论,合肥工业大学
0803光学工程,清华大学
0803光学工程,北京理工大学
0803光学工程,南开大学
0803光学工程,天津大学
0803光学工程,长春理工大学
0803光学工程,南京理工大学
0803光学工程,浙江大学
0803光学工程,华中科技大学
0803光学工程,国防科学技术大学
0804仪器科学与技术,北京航空航天大学
0804仪器科学与技术,天津大学
0804仪器科学与技术,哈尔滨工业大学
080401精密仪器及机械,清华大学
080401精密仪器及机械,重庆大学
0805材料科学与工程,清华大学
0805材料科学与工程,北京航空航天大学
0805材料科学与工程,北京科技大学
0805材料科学与工程,天津大学
0805材料科学与工程,东北大学
0805材料科学与工程,哈尔滨工业大学
0805材料科学与工程,上海交通大学
0805材料科学与工程,浙江大学
0805材料科学与工程,山东大学
0805材料科学与工程,华中科技大学
0805材料科学与工程,武汉理工大学
0805材料科学与工程,中南大学
0805材料科学与工程,华南理工大学
0805材料科学与工程,四川大学
0805材料科学与工程,西安交通大学
0805材料科学与工程,西北工业大学
080501材料物理与化学,河北工业大学
080501材料物理与化学,南京大学
080501材料物理与化学,南昌大学
080502材料学,北京工业大学
080502材料学,北京化工大学
080502材料学,燕山大学
080502材料学,同济大学
080502材料学,东华大学
080502材料学,南京理工大学
080502材料学,重庆大学
080503材料加工工程,太原理工大学
080503材料加工工程,吉林大学
080503材料加工工程,郑州大学
080601冶金工程,北京科技大学
080601冶金工程,东北大学
080602钢铁冶金,上海大学
080603有色金属冶金,中南大学
080603有色金属冶金,昆明理工大学
0807动力工程及工程热物理,清华大学
0807动力工程及工程热物理,哈尔滨工业大学
0807动力工程及工程热物理,上海交通大学
0807动力工程及工程热物理,浙江大学
0807动力工程及工程热物理,华中科技大学
0807动力工程及工程热物理,西安交通大学
080701工程热物理,重庆大学
080702热能工程,北京科技大学
080702热能工程,华北电力大学
080702热能工程,东南大学
080703动力机械及工程,北京理工大学
080703动力机械及工程,天津大学
080704流体机械及工程,江苏大学
080706化工过程机械,北京化工大学
080706化工过程机械,华东理工大学
0808电气工程,清华大学
0808电气工程,浙江大学
0808电气工程,华中科技大学
0808电气工程,重庆大学
0808电气工程,西安交通大学
080801电机与电器,河北工业大学
080801电机与电器,沈阳工业大学
080801电机与电器,哈尔滨工业大学
080802电力系统及其自动化,天津大学
080802电力系统及其自动化,华北电力大学
080802电力系统及其自动化,西南交通大学
080802电力系统及其自动化,海军工程大学
080803高电压与绝缘技术,哈尔滨理工大学
080804电力电子与电力传动,中国矿业大学
080804电力电子与电力传动,合肥工业大学
0809电子科学与技术,北京大学
0809电子科学与技术,清华大学
0809电子科学与技术,北京邮电大学
0809电子科学与技术,复旦大学
0809电子科学与技术,东南大学
0809电子科学与技术,电子科技大学
0809电子科学与技术,西安电子科技大学
080901物理电子学,北京理工大学
080901物理电子学,哈尔滨工业大学
080902电路与系统,西北工业大学
080903微电子学与固体电子学,天津大学
080903微电子学与固体电子学,吉林大学
080903微电子学与固体电子学,南京大学
080903微电子学与固体电子学,华中科技大学
080903微电子学与固体电子学,西安交通大学
080904电磁场与微波技术,北京航空航天大学
080904电磁场与微波技术,上海交通大学
080904电磁场与微波技术,南京理工大学
0810信息与通信工程,清华大学
0810信息与通信工程,北京交通大学
0810信息与通信工程,北京理工大学
0810信息与通信工程,北京邮电大学
0810信息与通信工程,东南大学
0810信息与通信工程,电子科技大学
0810信息与通信工程,西安电子科技大学
0810信息与通信工程,国防科学技术大学
081001通信与信息系统,北京大学
081001通信与信息系统,北京航空航天大学
081001通信与信息系统,天津大学
081001通信与信息系统,哈尔滨工业大学
081001通信与信息系统,上海交通大学
081001通信与信息系统,浙江大学
081001通信与信息系统,中国科学技术大学
081001通信与信息系统,华南理工大学
081001通信与信息系统,解放军信息工程大学
081001通信与信息系统,解放军理工大学
0811控制科学与工程,清华大学
0811控制科学与工程,北京航空航天大学
0811控制科学与工程,东北大学
0811控制科学与工程,哈尔滨工业大学
0811控制科学与工程,上海交通大学
0811控制科学与工程,浙江大学
0811控制科学与工程,华中科技大学
0811控制科学与工程,西安交通大学
0811控制科学与工程,国防科学技术大学
081101控制理论与控制工程,北京理工大学
081101控制理论与控制工程,同济大学
081101控制理论与控制工程,华东理工大学
081101控制理论与控制工程,东南大学
081101控制理论与控制工程,山东大学
081101控制理论与控制工程,湖南大学
081101控制理论与控制工程,中南大学
081101控制理论与控制工程,西北工业大学
081102检测技术与自动化装置,天津大学
081104模式识别与智能系统,南京理工大学
081105导航、制导与控制,哈尔滨工程大学
081105导航、制导与控制,第二炮兵工程学院
0812计算机科学与技术,北京大学
0812计算机科学与技术,清华大学
0812计算机科学与技术,北京航空航天大学
0812计算机科学与技术,哈尔滨工业大学
0812计算机科学与技术,上海交通大学
0812计算机科学与技术,南京大学
0812计算机科学与技术,国防科学技术大学
081201计算机系统结构,华中科技大学
081202计算机软件与理论,吉林大学
081202计算机软件与理论,复旦大学
081202计算机软件与理论,中国科学技术大学
081202计算机软件与理论,武汉大学
081203计算机应用技术,东北大学
081203计算机应用技术,东南大学
081203计算机应用技术,浙江大学
081203计算机应用技术,安徽大学
081203计算机应用技术,四川大学
081203计算机应用技术,西北工业大学
0813建筑学,清华大学
0813建筑学,天津大学
0813建筑学,同济大学
0813建筑学,东南大学
081302建筑设计及其理论,西安建筑科技大学
081303城市规划与设计,重庆大学
0814土木工程,清华大学
0814土木工程,哈尔滨工业大学
0814土木工程,同济大学
0814土木工程,浙江大学
0814土木工程,湖南大学
0814土木工程,中南大学
081401岩土工程,中国矿业大学
081401岩土工程,河海大学
081401岩土工程,四川大学
081401岩土工程,重庆大学
081402结构工程,北京工业大学
081402结构工程,天津大学
081402结构工程,大连理工大学
081402结构工程,东南大学
081402结构工程,广西大学
081402结构工程,西安建筑科技大学
081405防灾减灾工程及防护工程,解放军理工大学
081406桥梁与隧道工程,北京交通大学
081406桥梁与隧道工程,西南交通大学
0815水利工程,清华大学
0815水利工程,天津大学
0815水利工程,大连理工大学
0815水利工程,河海大学
0815水利工程,武汉大学
0815水利工程,西安理工大学
081502水力学及河流动力学,四川大学
081504水利水电工程,华中科技大学
0816测绘科学与技术,武汉大学
0816测绘科学与技术,解放军信息工程大学
081601大地测量学与测量工程,同济大学
0817化学工程与技术,清华大学
0817化学工程与技术,北京化工大学
0817化学工程与技术,天津大学
0817化学工程与技术,大连理工大学
0817化学工程与技术,华东理工大学
0817化学工程与技术,南京工业大学
081701化学工程,浙江大学
081701化学工程,华南理工大学
081701化学工程,四川大学
081702化学工艺,太原理工大学
081702化学工艺,中国石油大学
081704应用化学,北京理工大学
081704应用化学,南京理工大学
0818地质资源与地质工程,吉林大学
0818地质资源与地质工程,中国地质大学
0818地质资源与地质工程,成都理工大学
081801矿产普查与勘探,中国矿业大学
081801矿产普查与勘探,西北大学
081801矿产普查与勘探,中国石油大学
081802地球探测与信息技术,中南大学
081803地质工程,长安大学
0819矿业工程,北京科技大学
0819矿业工程,中国矿业大学
0819矿业工程,中南大学
081901采矿工程,东北大学
081901采矿工程,重庆大学
081903安全技术及工程,西安科技大学
0820石油与天然气工程,大庆石油学院
0820石油与天然气工程,西南石油大学
0820石油与天然气工程,中国石油大学
082003油气储运工程,后勤工程学院
0821纺织科学与工程,东华大学
082101纺织工程,天津工业大学
082101纺织工程,苏州大学
0822轻工技术与工程,华南理工大学
082203发酵工程,天津科技大学
082203发酵工程,江南大学
082204皮革化学与工程,四川大学
0823交通运输工程,北京交通大学
0823交通运输工程,同济大学
0823交通运输工程,东南大学
0823交通运输工程,中南大学
0823交通运输工程,西南交通大学
0823交通运输工程,长安大学
082302交通信息工程及控制,大连海事大学
0824船舶与海洋工程,哈尔滨工程大学
0824船舶与海洋工程,上海交通大学
0824船舶与海洋工程,武汉理工大学
082401船舶与海洋结构物设计制造,大连理工大学
082402轮机工程,大连海事大学
082402轮机工程,海军工程大学
082403水声工程,西北工业大学
0825航空宇航科学与技术,北京航空航天大学
0825航空宇航科学与技术,南京航空航天大学
0825航空宇航科学与技术,西北工业大学
082501飞行器设计,哈尔滨工业大学
082502航空宇航推进理论与工程,国防科学技术大学
082502航空宇航推进理论与工程,空军工程大学
0826兵器科学与技术,北京理工大学
0826兵器科学与技术,南京理工大学
0826兵器科学与技术,军械工程学院
082601武器系统与运用工程,西北工业大学
082602兵器发射理论与技术,第二炮兵工程学院
0827核科学与技术,清华大学
0827核科学与技术,中国科学技术大学
082701核能科学与工程,西安交通大学
082703核技术及应用,北京大学
082703核技术及应用,四川大学
0828农业工程,中国农业大学
082801农业机械化工程,吉林大学
082801农业机械化工程,东北农业大学
082801农业机械化工程,浙江大学
082802农业水土工程,西北农林科技大学
082804农业电气化与自动化,江苏大学
0829林业工程,东北林业大学
0829林业工程,南京林业大学
082902木材科学与技术,北京林业大学
082902木材科学与技术,中南林业科技大学
083001环境科学,北京大学
083001环境科学,北京师范大学
083001环境科学,南开大学
083001环境科学,南京大学
083001环境科学,厦门大学
083001环境科学,中国海洋大学
083002环境工程,清华大学
083002环境工程,大连理工大学
083002环境工程,哈尔滨工业大学
083002环境工程,同济大学
083002环境工程,浙江大学
083002环境工程,湖南大学
083002环境工程,西安建筑科技大学
0831生物医学工程,清华大学
0831生物医学工程,上海交通大学
0831生物医学工程,东南大学
0831生物医学工程,浙江大学
0831生物医学工程,华中科技大学
0831生物医学工程,四川大学
0831生物医学工程,重庆大学
0831生物医学工程,西安交通大学
0832食品科学与工程,江南大学
083201食品科学,南昌大学
083201食品科学,华南理工大学
083203农产品加工及贮藏工程,中国农业大学
083204水产品加工及贮藏工程,中国海洋大学
0901作物学,中国农业大学
0901作物学,南京农业大学
0901作物学,河南农业大学
0901作物学,华中农业大学
090101作物栽培学与耕作学,沈阳农业大学
090101作物栽培学与耕作学,山东农业大学
090101作物栽培学与耕作学,湖南农业大学
090101作物栽培学与耕作学,扬州大学
090102作物遗传育种,浙江大学
090102作物遗传育种,华南农业大学
090102作物遗传育种,华南热带农业大学
090102作物遗传育种,四川农业大学
0902园艺学,浙江大学
090201果树学,中国农业大学
090201果树学,山东农业大学
090201果树学,华中农业大学
090201果树学,华南农业大学
090201果树学,西北农林科技大学
090202蔬菜学,沈阳农业大学
090202蔬菜学,南京农业大学
0903农业资源利用,中国农业大学
0903农业资源利用,南京农业大学
0903农业资源利用,浙江大学
090301土壤学,沈阳农业大学
090301土壤学,西北农林科技大学
0904植物保护,中国农业大学
0904植物保护,南京农业大学
0904植物保护,浙江大学
090401植物病理学,福建农林大学
090401植物病理学,西北农林科技大学
090402农业昆虫与害虫防治,华南农业大学
090403农药学,南开大学
090403农药学,华中师范大学
090403农药学,贵州大学
0905畜牧学,中国农业大学
090501动物遗传育种与繁殖,华中农业大学
090501动物遗传育种与繁殖,广西大学
090501动物遗传育种与繁殖,西北农林科技大学
090502动物营养与饲料科学,东北农业大学
090502动物营养与饲料科学,四川农业大学
090503草业科学,内蒙古农业大学
090503草业科学,甘肃农业大学
090503草业科学,新疆农业大学
090504特种经济动物饲养,浙江大学
090504特种经济动物饲养,西南大学
0906兽医学,中国农业大学
0906兽医学,南京农业大学
090601基础兽医学,东北农业大学
090602预防兽医学,吉林大学
090602预防兽医学,华南农业大学
090602预防兽医学,扬州大学
090603临床兽医学,西北农林科技大学
0907林学,北京林业大学
0907林学,东北林业大学
090701林木遗传育种,南京林业大学
090702森林培育,中南林业科技大学
090703森林保护学,南京林业大学
0908水产,中国海洋大学
090801水产养殖,上海水产大学
090801水产养殖,华中农业大学
1001基础医学,复旦大学
1001基础医学,第二军医大学
1001基础医学,第四军医大学
100101人体解剖与组织胚胎学,山东大学
100101人体解剖与组织胚胎学,南方医科大学
100102免疫学,北京大学
100102免疫学,清华大学
100102免疫学,第三军医大学
100104病理学与病理生理学,北京大学
100104病理学与病理生理学,清华大学
100104病理学与病理生理学,上海交通大学
100104病理学与病理生理学,华中科技大学
100104病理学与病理生理学,中南大学
100104病理学与病理生理学,汕头大学
100105法医学,四川大学
100105法医学,西安交通大学
100106放射医学,苏州大学
100201内科学,北京大学
100201内科学,清华大学
100201内科学,首都医科大学
100201内科学,中国医科大学
100201内科学,复旦大学
100201内科学,上海交通大学
100201内科学,苏州大学
100201内科学,南京医科大学
100201内科学,浙江大学
100201内科学,山东大学
100201内科学,华中科技大学
100201内科学,中南大学
100201内科学,中山大学
100201内科学,广州医学院
100201内科学,四川大学
100201内科学,重庆医科大学
100201内科学,南方医科大学
100201内科学,第二军医大学
100201内科学,第三军医大学
100201内科学,第四军医大学
100201内科学,军医进修学院
100202儿科学,北京大学
100202儿科学,首都医科大学
100202儿科学,复旦大学
100202儿科学,上海交通大学
100202儿科学,浙江大学
100202儿科学,四川大学
100202儿科学,重庆医科大学
100203老年医学,军医进修学院
100204神经病学,首都医科大学
100204神经病学,吉林大学
100204神经病学,复旦大学
100204神经病学,中南大学
100204神经病学,中山大学
100204神经病学,重庆医科大学
100205精神病与精神卫生学,北京大学
100205精神病与精神卫生学,中南大学
100206皮肤病与性病学,北京大学
100206皮肤病与性病学,清华大学
100206皮肤病与性病学,中国医科大学
100206皮肤病与性病学,安徽医科大学
100206皮肤病与性病学,第四军医大学
100207影像医学与核医学,清华大学
100207影像医学与核医学,复旦大学
100207影像医学与核医学,四川大学
100207影像医学与核医学,第二军医大学
100208临床检验诊断学,重庆医科大学
100210外科学,北京大学
100210外科学,清华大学
100210外科学,首都医科大学
100210外科学,天津医科大学
100210外科学,中国医科大学
100210外科学,复旦大学
100210外科学,上海交通大学
100210外科学,南京大学
100210外科学,苏州大学
100210外科学,浙江大学
100210外科学,华中科技大学
100210外科学,中南大学
100210外科学,中山大学
100210外科学,四川大学
100210外科学,西安交通大学
100210外科学,第二军医大学
100210外科学,第三军医大学
100210外科学,第四军医大学
100210外科学,军医进修学院
100211妇产科学,北京大学
100211妇产科学,清华大学
100211妇产科学,复旦大学
100211妇产科学,山东大学
100211妇产科学,华中科技大学
100211妇产科学,四川大学
100212眼科学,北京大学
100212眼科学,首都医科大学
100212眼科学,复旦大学
100212眼科学,中山大学
100212眼科学,青岛大学
100213耳鼻咽喉科学,首都医科大学
100213耳鼻咽喉科学,复旦大学
100213耳鼻咽喉科学,中南大学
100213耳鼻咽喉科学,中山大学
100213耳鼻咽喉科学,军医进修学院
100214肿瘤学,北京大学
100214肿瘤学,清华大学
100214肿瘤学,天津医科大学
100214肿瘤学,复旦大学
100214肿瘤学,浙江大学
100214肿瘤学,中山大学
100214肿瘤学,四川大学
100216运动医学,北京大学
100217麻醉学,清华大学
100217麻醉学,华中科技大学
1003口腔医学,北京大学
1003口腔医学,四川大学
100301口腔基础医学,武汉大学
100302口腔临床医学,上海交通大学
100302口腔临床医学,第四军医大学
100302口腔临床医学,华中农业大学
1005中医学,北京中医药大学
1005中医学,广州中医药大学
100501中医基础理论,辽宁中医药大学
100501中医基础理论,山东中医药大学
100502中医临床基础,浙江中医药大学
100503中医医史文献,南京中医药大学
100503中医医史文献,山东中医药大学
100504方剂学,黑龙江中医药大学
100505中医诊断学,湖南中医药大学
100506中医内科学,天津中医药大学
100506中医内科学,上海中医药大学
100507中医外科学,上海中医药大学
100508中医骨伤科学,上海中医药大学
100509中医妇科学,黑龙江中医药大学
100509中医妇科学,成都中医药大学
100510中医儿科学,南京中医药大学
100511中医五官科学,成都中医药大学
100512针灸推拿学,天津中医药大学
100512针灸推拿学,成都中医药大学
100401流行病与卫生统计学,北京大学
100401流行病与卫生统计学,复旦大学
100401流行病与卫生统计学,山东大学
100402劳动卫生与环境卫生学,中国医科大学
100402劳动卫生与环境卫生学,南京医科大学
100402劳动卫生与环境卫生学,华中科技大学
100403营养与食品卫生学,哈尔滨医科大学
100403营养与食品卫生学,四川大学
100405卫生毒理学,中山大学
100406军事预防医学,第三军医大学
100406军事预防医学,第四军医大学
100406军事预防医学,第四军医大学
1006中西医结合,复旦大学
100601中西医结合基础,北京中医药大学
100601中西医结合基础,河北医科大学
100602中西医结合临床,天津医科大学
100602中西医结合临床,大连医科大学
100602中西医结合临床,南方医科大学
100602中西医结合临床,第二军医大学
1007药学,北京大学
1007药学,清华大学
1007药学,中国药科大学
1007药学,第二军医大学
100702药剂学,沈阳药科大学
100702药剂学,复旦大学
100702药剂学,四川大学
100706药理学,哈尔滨医科大学
100706药理学,南京医科大学
100706药理学,中南大学
100706药理学,中山大学
1008中药学,北京中医药大学
1008中药学,黑龙江中医药大学
1008中药学,上海中医药大学
1008中药学,南京中医药大学
1008中药学,成都中医药大学
1201管理科学与工程,清华大学
1201管理科学与工程,北京航空航天大学
1201管理科学与工程,天津大学
1201管理科学与工程,大连理工大学
1201管理科学与工程,哈尔滨工业大学
1201管理科学与工程,上海交通大学
1201管理科学与工程,浙江大学
1201管理科学与工程,合肥工业大学
1201管理科学与工程,中南大学
